File,HasWidth,HasHeight,Src,Tag
"dist\index.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='KRYKARD Logo' class='h-14 w-auto object-contain mb-5' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\index.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='Atandra Energy' class='h-9 w-auto object-contain opacity-90' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\careers.html",0,0,"src=""/logo.png""","<img src='/logo.png' alt='KRYKARD' class='object-contain filter drop-shadow-sm h-12 lg:h-16 w-auto'/>"
"dist\about\careers.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='KRYKARD Logo' class='h-14 w-auto object-contain mb-5' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\careers.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='Atandra Energy' class='h-9 w-auto object-contain opacity-90' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\certificates.html",0,0,"src=""/logo.png""","<img src='/logo.png' alt='KRYKARD' class='object-contain filter drop-shadow-sm h-12 lg:h-16 w-auto'/>"
"dist\about\certificates.html",0,0,"src=""/Certificates/ISO Certificate 9001-2015.png""","<img src='/Certificates/ISO Certificate 9001-2015.png' alt='ISO 9001:2015' class='w-full h-full object-contain rounded-lg shadow-md'/>"
"dist\about\certificates.html",0,0,"src=""/Certificates/ISO Certificate 14001-2015 .png""","<img src='/Certificates/ISO Certificate 14001-2015 .png' alt='ISO 14001:2015' class='w-full h-full object-contain rounded-lg shadow-md'/>"
"dist\about\certificates.html",0,0,"src=""/Certificates/ISO Certificate 45001-2018 .png""","<img src='/Certificates/ISO Certificate 45001-2018 .png' alt='ISO 45001:2018' class='w-full h-full object-contain rounded-lg shadow-md'/>"
"dist\about\certificates.html",0,0,"src=""/Certificates/CE Certificate_Atandra Energy.png""","<img src='/Certificates/CE Certificate_Atandra Energy.png' alt='CE Certificate' class='w-full h-full object-contain rounded-lg shadow-md'/>"
"dist\about\certificates.html",0,0,"src=""/Certificates/EPR Certificate - E Waste.png""","<img src='/Certificates/EPR Certificate - E Waste.png' alt='EPR Certificate' class='w-full h-full object-contain rounded-lg shadow-md'/>"
"dist\about\certificates.html",0,0,"src=""/Certificates/BIS Certificate.png""","<img src='/Certificates/BIS Certificate.png' alt='BIS Certification' class='w-full h-full object-contain rounded-lg shadow-md'/>"
"dist\about\certificates.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='KRYKARD Logo' class='h-14 w-auto object-contain mb-5' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\certificates.html",0,0,"src=""/unnamed.png""","<img src='/unnamed.png' alt='Atandra Energy' class='h-9 w-auto object-contain opacity-90' style='filter:brightness(0) saturate(100%) invert(1)'/>"
"dist\about\events.html",0,0,"src=""/logo.png""","<img src='/logo.png' alt='KRYKARD' class='object-contain filter drop-shadow-sm h-12 lg:h-16 w-auto'/>"
"dist\about\events.html",0,0,"src=""/Elecrama/WhatsApp Image 2025-04-05 at 2.29.59 PM.jpeg""","<img src='/Elecrama/WhatsApp Image 2025-04-05 at 2.29.59 PM.jpeg' alt='Event carousel image 1' class='w-full h-full object-contain object-center bg-white' loading='lazy' style='max-width:100vw;max-height:100%'/>"
"dist\about\events.html",0,0,"src=""/Elecrama/WhatsApp Image 2025-04-05 at 2.29.34 PM.jpeg""","<img src='/Elecrama/WhatsApp Image 2025-04-05 at 2.29.34 PM.jpeg' alt='Elecrama event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
"dist\about\events.html",0,0,"src=""/EPS expo/WhatsApp Image 2025-04-18 at 5.16.55 PM.jpeg""","<img src='/EPS expo/WhatsApp Image 2025-04-18 at 5.16.55 PM.jpeg' alt='EPS Expo event image' class='w-full h-full object-cover object-center group-hover:scale-105 transition-transform duration-500' loading='lazy'/>"
